mcs,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,total_tumor_volume,avg_tumor_target_volume,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,endothelial_cells,vascular_like_cells,active_neovascular_cells,vascular_cells,inactive_neovascular_cells,avg_endothelial_volume,avg_vascular_volume,avg_endothelial_volume_growth_rate,avg_vascular_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2,mean_endothelial_oxygen,mean_endothelial_vegf,mean_vascular_oxygen,mean_vascular_vegf1,mean_vascular_vegf2
195,13,13,15,28,56,0.26785714285714285,0.5,18.107142857142858,1014.0,17.16888189315796,-0.017857142857142856,0.003501619611467634,-1.0,13,13,0,1,12,106.15384615384616,106.15384615384616,-0.07692307692307693,-0.07692307692307693,5.555426853043692,48.090896776744295,0.00032200741135675646,48.090896776744295,70.3294809781588,2.1391588839200826,70.3294809781588,11.91706371307373,2.1391588839200826
196,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.4,1012.0,17.484602564031427,-0.01818181818181818,0.003559181906960227,-2.0,13,13,0,1,12,105.46153846153847,105.46153846153847,-0.6923076923076923,-0.6923076923076923,5.53288419788534,48.05027625344017,0.00019332317391148224,48.05027625344017,70.66618405855618,2.104686357654058,70.66618405855618,11.073101373819204,2.104686357654058
197,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.527272727272727,1019.0,17.48816736394709,0.12727272727272726,0.0035647999156605114,7.0,13,13,0,1,12,107.0,107.0,1.5384615384615385,1.5384615384615385,5.514242218841206,47.81161609996449,0.0003053384341828539,47.81161609996449,70.72062360323392,2.1052750796079636,70.72062360323392,11.325945927546574,2.1052750796079636
198,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.472727272727273,1016.0,17.491725990988993,-0.05454545454545454,0.003558627041903409,-3.0,13,13,0,1,12,107.23076923076923,107.23076923076923,0.23076923076923078,0.23076923076923078,5.433811811967329,47.63434583490545,0.00018392975626856198,47.63434583490545,70.94400581946739,2.068769192466369,70.94400581946739,11.032120301173283,2.068769192466369
199,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.418181818181818,1013.0,17.495266723632813,-0.05454545454545454,0.0035407326438210225,-3.0,13,13,0,1,12,107.61538461538461,107.61538461538461,0.38461538461538464,0.38461538461538464,5.490607865290208,47.929017812555486,0.00017905342637085934,47.929017812555486,70.80107322105995,2.1308815697064767,70.80107322105995,10.936351721103375,2.1308815697064767
200,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.4,1012.0,17.498837557705965,-0.01818181818181818,0.0035708340731534093,-1.0,13,13,0,1,12,110.23076923076923,110.23076923076923,2.6153846153846154,2.6153846153846154,5.670386711033908,47.735295833240855,0.00017676795460036036,47.735295833240855,71.1018932049091,2.1279353006527972,71.1018932049091,10.864356150993935,2.1279353006527972
201,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.472727272727273,1016.0,17.502385087446733,0.07272727272727272,0.0035475297407670456,4.0,13,13,0,1,12,108.07692307692308,108.07692307692308,-2.1538461538461537,-2.1538461538461537,5.5836683587594464,47.63038368225098,0.00017225872072454675,47.63038368225098,70.99069888775165,2.109565386405358,70.99069888775165,10.324394702911377,2.109565386405358
202,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.472727272727273,1016.0,17.505934767289595,0.0,0.003549679842862216,0.0,13,13,0,1,12,107.3076923076923,107.3076923076923,-0.7692307692307693,-0.7692307692307693,5.591590877012773,47.56881484985352,0.00016769383575605806,47.56881484985352,70.67052635779747,2.1484181651702294,70.67052635779747,10.50493572308467,2.1484181651702294
203,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.509090909090908,1018.0,17.50947924527255,0.03636363636363636,0.0035444779829545453,2.0,13,13,0,1,12,107.84615384615384,107.84615384615384,0.5384615384615384,0.5384615384615384,5.562057682600888,47.666181633689185,0.0001628728627822467,47.666181633689185,70.83298521775465,2.1351016645248118,70.83298521775465,11.361044553609995,2.1351016645248118
204,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.472727272727273,1016.0,17.5130502874201,-0.03636363636363636,0.003571042147549716,-2.0,13,13,0,1,12,107.53846153846153,107.53846153846153,-0.3076923076923077,-0.3076923076923077,5.59120196537538,47.75520075017756,0.00015831532378674423,47.75520075017756,70.45749517587515,2.1802217410160947,70.45749517587515,10.530204369471623,2.1802217410160947
205,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.509090909090908,1018.0,17.5166240345348,0.03636363636363636,0.0035737471147017047,2.0,13,13,0,1,12,108.15384615384616,108.15384615384616,0.6153846153846154,0.6153846153846154,5.620447391813451,47.811932026256216,0.0001537406887585349,47.811932026256216,70.12139833890475,2.255681104384936,70.12139833890475,10.827420280529903,2.255681104384936
206,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.545454545454547,1020.0,17.52019771229137,0.03636363636363636,0.0035736777565696025,2.0,13,13,0,1,12,108.23076923076923,108.23076923076923,0.07692307692307693,0.07692307692307693,5.643370074575597,47.89622778459029,0.0001489887695693615,47.89622778459029,69.78367379995493,2.3210767759726596,69.78367379995493,9.66754368176827,2.3210767759726596
207,14,14,14,27,55,0.2545454545454545,0.4909090909090909,18.527272727272727,1019.0,17.523779019442472,-0.01818181818181818,0.0035813071511008525,-1.0,13,13,0,1,12,107.07692307692308,107.07692307692308,-1.1538461538461537,-1.1538461538461537,5.695145241780715,47.68135802529075,0.0001443327112905172,47.68135802529075,70.5391960144043,2.1932380887178273,70.5391960144043,9.680077300621914,2.1932380887178273
208,14,14,14,27,55,0.2545454545454545,0.4909090909090909,18.509090909090908,1018.0,17.527384255149148,-0.01818181818181818,0.0036052357066761365,-1.0,13,13,0,1,12,107.92307692307692,107.92307692307692,0.8461538461538461,0.8461538461538461,5.709413867646997,47.66999681646173,0.00019727360446989252,47.66999681646173,70.38446191641,2.211284637451172,70.38446191641,10.338335876281445,2.211284637451172
209,14,14,14,27,55,0.2545454545454545,0.4909090909090909,18.490909090909092,1017.0,17.530979364568537,-0.01818181818181818,0.0035951094193892043,-1.0,13,13,0,1,12,108.46153846153847,108.46153846153847,0.5384615384615384,0.5384615384615384,5.660850594260475,47.65459671020508,0.000187438304113462,47.65459671020508,70.17238352848933,2.2973522452207713,70.17238352848933,10.321231461488283,2.2973522452207713
210,14,14,14,27,55,0.2545454545454545,0.4909090909090909,18.454545454545453,1015.0,17.534569410844284,-0.03636363636363636,0.0035900462757457387,-2.0,13,13,0,1,12,108.0,108.0,-0.46153846153846156,-0.46153846153846156,5.659726366129789,47.71070379777388,0.00012896800223321717,47.71070379777388,69.92451653113731,2.333956860578977,69.92451653113731,10.376192858585945,2.333956860578977
211,14,14,14,27,55,0.2545454545454545,0.4909090909090909,18.436363636363637,1014.0,17.5381552956321,-0.01818181818181818,0.003585884787819602,-1.0,13,13,0,1,12,108.0,108.0,0.0,0.0,5.638259409774434,47.82113376964222,0.0001245012491716472,47.82113376964222,70.3943123450646,2.303093719940919,70.3943123450646,11.029126240656925,2.303093719940919
212,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.381818181818183,1011.0,17.541727031360974,-0.05454545454545454,0.0035717357288707384,-3.0,13,13,0,1,12,107.92307692307692,107.92307692307692,-0.07692307692307693,-0.07692307692307693,5.608212621645494,47.826541900634766,0.00015510377063496786,47.826541900634766,70.31797409057617,2.351602405309677,70.31797409057617,11.452106640889095,2.351602405309677
213,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.454545454545453,1015.0,17.545314996892756,0.07272727272727272,0.0035879655317826707,4.0,13,13,0,1,12,108.38461538461539,108.38461538461539,0.46153846153846156,0.46153846153846156,5.668620559302243,47.82830023332075,0.00011740988438980419,47.82830023332075,70.82212506807767,2.2885320209539852,70.82212506807767,12.021543429448055,2.2885320209539852
214,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.345454545454544,1009.0,17.548900604248047,-0.10909090909090909,0.0035856073552911934,-6.0,13,13,0,1,12,107.84615384615384,107.84615384615384,-0.5384615384615384,-0.5384615384615384,5.682594923539595,47.87955270247026,0.00010456308749137387,47.87955270247026,70.51057375394382,2.348009950839556,70.51057375394382,11.738162242449247,2.348009950839556
215,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.509090909090908,1018.0,17.552497100830077,0.16363636363636364,0.00359649658203125,9.0,13,13,0,1,12,108.38461538461539,108.38461538461539,0.5384615384615384,0.5384615384615384,5.805095580491153,47.19401893615723,0.00010915691516454135,47.19401893615723,70.64198626004733,2.349934621499135,70.64198626004733,11.56404423713684,2.349934621499135
216,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.436363636363637,1014.0,17.556092765114524,-0.07272727272727272,0.003595664284446023,-4.0,13,13,0,1,12,108.92307692307692,108.92307692307692,0.5384615384615384,0.5384615384615384,5.764311410080303,47.552587474476205,0.00010510733489853862,47.552587474476205,71.2277814424955,2.2622267603874207,71.2277814424955,12.058592264468853,2.2622267603874207
217,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.472727272727273,1016.0,17.55967684659091,0.03636363636363636,0.003584081476384943,2.0,13,13,0,1,12,109.0,109.0,0.07692307692307693,0.07692307692307693,5.661271180889823,47.874559159712355,9.946045549998026e-05,47.874559159712355,71.43834803654597,2.231853175621766,71.43834803654597,11.402760413976816,2.231853175621766
218,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.581818181818182,1022.0,17.56328326138583,0.10909090909090909,0.003606414794921875,6.0,13,13,0,1,12,108.6923076923077,108.6923076923077,-0.3076923076923077,-0.3076923076923077,5.65813164060766,48.17900473854758,9.717664132611993e-05,48.17900473854758,71.9266002361591,2.207724003837659,71.9266002361591,12.585713056417612,2.207724003837659
219,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.581818181818182,1022.0,17.56688294844194,0.0,0.0035996870561079545,0.0,13,13,0,1,12,108.0,108.0,-0.6923076923076923,-0.6923076923076923,5.721890323812311,47.92343462163752,9.4853553776754e-05,47.92343462163752,71.95066363994891,2.18732321033111,71.95066363994891,12.627978508289043,2.18732321033111
220,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.545454545454547,1020.0,17.57049324729226,-0.03636363636363636,0.003610298850319602,-2.0,13,13,0,1,12,107.6923076923077,107.6923076923077,-0.3076923076923077,-0.3076923076923077,5.651239097118378,48.157458530772814,9.117632499750747e-05,48.157458530772814,71.93020541851337,2.1876015261961865,71.93020541851337,12.095031059705294,2.1876015261961865
221,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.490909090909092,1017.0,17.574099731445312,-0.05454545454545454,0.003606484153053977,-3.0,13,13,0,1,12,107.53846153846153,107.53846153846153,-0.15384615384615385,-0.15384615384615385,5.723839134519751,48.08506695140492,0.00011099442961927451,48.08506695140492,72.33231471135066,2.1291840878816752,72.33231471135066,12.322568269876333,2.1291840878816752
222,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.454545454545453,1015.0,17.577671883322974,-0.03636363636363636,0.003572151877663352,-2.0,13,13,0,1,12,107.3076923076923,107.3076923076923,-0.23076923076923078,-0.23076923076923078,5.687283325195312,48.1826675415039,0.00010603954951072859,48.1826675415039,72.20490528987004,2.160187242122797,72.20490528987004,12.191165428895216,2.160187242122797
223,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.654545454545456,1026.0,17.58122225674716,0.2,0.0035503734241832388,11.0,13,13,0,1,12,106.46153846153847,106.46153846153847,-0.8461538461538461,-0.8461538461538461,5.569607470252297,48.40924304615368,9.758856065331449e-05,48.40924304615368,72.18756162203275,2.1417417319921346,72.18756162203275,12.403096950971163,2.1417417319921346
224,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.545454545454547,1020.0,17.58477644486861,-0.10909090909090909,0.0035541881214488638,-6.0,13,13,0,1,12,107.23076923076923,107.23076923076923,0.7692307692307693,0.7692307692307693,5.555779528617859,48.57623343034224,9.859684215656137e-05,48.57623343034224,71.82457909217247,2.2099564396418057,71.82457909217247,12.29574496929462,2.2099564396418057
225,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.490909090909092,1017.0,17.588334794477984,-0.05454545454545454,0.003558349609375,-3.0,13,13,0,1,12,106.15384615384616,106.15384615384616,-1.0769230769230769,-1.0769230769230769,5.5987356337633996,48.12519295432351,9.455308559950131e-05,48.12519295432351,72.00765228271484,2.1671346517709584,72.00765228271484,12.604457598466139,2.1671346517709584
226,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.581818181818182,1022.0,17.59190243807706,0.09090909090909091,0.0035676435990767046,5.0,13,13,0,1,12,106.92307692307692,106.92307692307692,0.7692307692307693,0.7692307692307693,5.545161405476657,48.494883207841355,9.102859815950975e-05,48.494883207841355,71.58040061363808,2.239448357086915,71.58040061363808,12.29823911190033,2.239448357086915
227,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.563636363636363,1021.0,17.595439078591088,-0.01818181818181818,0.0035366405140269887,-1.0,13,13,0,1,12,107.23076923076923,107.23076923076923,0.3076923076923077,0.3076923076923077,5.4460308226672085,48.798433581265535,6.953726433981846e-05,48.798433581265535,71.5814948448768,2.268859815139037,71.5814948448768,12.452786610676693,2.268859815139037
228,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.545454545454547,1020.0,17.598990631103515,-0.01818181818181818,0.003551552512428977,-1.0,13,13,0,1,12,107.15384615384616,107.15384615384616,-0.07692307692307693,-0.07692307692307693,5.530534009499983,48.83794514049183,6.884198331240191e-05,48.83794514049183,71.79448846670297,2.230338364839554,71.79448846670297,12.409136487887455,2.230338364839554
229,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.545454545454547,1020.0,17.60253635753285,0.0,0.0035457264293323864,0.0,13,13,0,1,12,106.38461538461539,106.38461538461539,-0.7692307692307693,-0.7692307692307693,5.5232839215885505,48.729288482666014,6.695059221379138e-05,48.729288482666014,71.56874319223257,2.2443507749300737,71.56874319223257,12.978797582479624,2.2443507749300737
230,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.545454545454547,1020.0,17.606076882102272,0.0,0.003540524569424716,0.0,13,13,0,1,12,107.53846153846153,107.53846153846153,1.1538461538461537,1.1538461538461537,5.502309865301306,48.67227207530629,5.941826029023406e-05,48.67227207530629,71.45577797522911,2.2812602130266337,71.45577797522911,13.108958097604605,2.2812602130266337
231,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.581818181818182,1022.0,17.609597847678444,0.03636363636363636,0.003520965576171875,2.0,13,13,0,1,12,107.6923076923077,107.6923076923077,0.15384615384615385,0.15384615384615385,5.504499142820185,48.781288944591175,5.307354801179863e-05,48.781288944591175,71.35504326453575,2.281561851501465,71.35504326453575,12.608067585871769,2.281561851501465
232,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.636363636363637,1025.0,17.61315293745561,0.05454545454545454,0.0035550897771661934,3.0,13,13,0,1,12,107.53846153846153,107.53846153846153,-0.15384615384615385,-0.15384615384615385,5.617410611022603,48.55252314480868,6.195780472613292e-05,48.55252314480868,70.88860291701097,2.3774017049716067,70.88860291701097,12.487644608204182,2.3774017049716067
233,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.636363636363637,1025.0,17.616691381281072,0.0,0.003538443825461648,0.0,13,13,0,1,12,108.15384615384616,108.15384615384616,0.6153846153846154,0.6153846153846154,5.501811916177923,48.963428393277255,5.144798400294685e-05,48.963428393277255,70.58859810462364,2.469358877493785,70.58859810462364,12.317015175635998,2.469358877493785
234,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.563636363636363,1021.0,17.620255973122337,-0.07272727272727272,0.0035645918412642043,-4.0,13,13,0,1,12,108.84615384615384,108.84615384615384,0.6923076923076923,0.6923076923076923,5.587974346767773,49.15420625860041,5.0533280702796557e-05,49.15420625860041,69.83371059711163,2.6696962920519023,69.83371059711163,12.116897028226118,2.6696962920519023
235,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.418181818181818,1013.0,17.623831870339135,-0.14545454545454545,0.003575897216796875,-8.0,13,13,0,1,12,108.84615384615384,108.84615384615384,0.0,0.0,5.574243596467105,49.136685492775655,4.85581198951997e-05,49.136685492775655,69.75659649188702,2.690798275745832,69.75659649188702,12.01746285878695,2.690798275745832
236,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.436363636363637,1014.0,17.62741366299716,0.01818181818181818,0.0035817926580255684,1.0,13,13,0,1,12,108.84615384615384,108.84615384615384,0.0,0.0,5.554197259382768,49.00641080682928,4.6669283004456997e-05,49.00641080682928,69.70227931096004,2.712309092283249,69.70227931096004,12.095577891056355,2.712309092283249
237,13,13,15,27,55,0.2727272727272727,0.4909090909090909,18.436363636363637,1014.0,17.631003362482243,0.0,0.003589699485085227,0.0,13,13,0,1,12,109.38461538461539,109.38461538461539,0.5384615384615384,0.5384615384615384,5.630123740976507,49.18031137639826,5.5122622562998216e-05,49.18031137639826,69.35354584913988,2.8071740177961497,69.35354584913988,11.968073528546553,2.8071740177961497
